"ID","volume","species","origin","leaf_type","nursery","climate_region","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","slenderness","longitude","latitude","MAT","MAP","treenumb","crown_length","branchper30","crown_spread","crown_ratio"
"benara_A30397",200,"pyrus_calleryana_winterglow","non-native","deciduous","benara","Western Australia",67.177,91.459,3.5626,240.0428305,2.3758788175231,2.30102999566398,0.550389962955361,1.82548885456774,1.95893208730979,0.0532967436345903,-31.595196,115.724438,18.3916666666667,747,5.5,239.46,6.7,208.4,0.0116611730511048
"benara_A40101",200,"agonis_flexuosa","native","evergreen","benara","Western Australia",74.6632142857143,89.3378571428571,2.98507142857143,223.1178025,2.34073979816483,2.30102999566398,0.470975390153288,1.86976440801154,1.94885117291146,0.0405384455753004,-31.595196,115.724438,18.3916666666667,747,5.5,189.61,3.5,251.2,0.0168117094869102
"benara_A40224",500,"hibiscus_tiliaceus_rubra","native","evergreen","benara","Western Australia",76.63125,88.16875,3.1275,239.67514125,2.37944429198251,2.69897000433602,0.495145475524282,1.88429881645823,1.94506981989739,0.040830745413669,-31.595196,115.724438,18.3916666666667,747,2.5,265.25,6,213.5,0.0138395010372264
"benara_A40247",30,"ficus_microcarpa_hilliiflash","native","evergreen","benara","Western Australia",42.4642222222222,53.2685555555556,2.06426666666667,88.0165765555556,1.93544794617844,1.47712125471966,0.313394405207332,1.6220535409711,1.72554087942528,0.04971973158385,-31.595196,115.724438,18.3916666666667,747,5.5,183.14,14.1,94.4,0.00240436557754739
"benara_A40273",300,"agonis_flexuosa_burgundy","native","evergreen","benara","Western Australia",82,100.973333333333,3.68466666666667,302.417078333333,2.47978171683751,2.47712125471966,0.566274461353263,1.91350725548425,2.00362499506069,0.0449580632800399,-31.595196,115.724438,18.3916666666667,747,2,292.133333333333,6.33333333333333,287.333333333333,0.0218407011936066
"benara_A40281",400,"platanus_acerifolia","non-native","deciduous","benara","Western Australia",101.274090909091,117.988181818182,5.52009090909091,560.306246363636,2.74524874890786,2.60205999132796,0.741399320148456,2.0038494287594,2.07060888315969,0.0548028068877688,-31.595196,115.724438,18.3916666666667,747,5.5,425.6,3,287.6,0.0223934818742983
"benara_A40349",500,"araucaria_heterophylla","native","evergreen","benara","Western Australia",93.1271428571429,120.561428571429,3.60457142857143,334.591342142857,2.52320126491751,2.69897000433602,0.554585540050576,1.96861572486693,2.08104289022593,0.0389210586115894,-31.595196,115.724438,18.3916666666667,747,4,312.742857142857,13.4285714285714,254.285714285714,0.0170187554027468
"benara_A40357",200,"tristaniopsis_laurina_luscious","native","evergreen","benara","Western Australia",48.867,61.93125,2.87865,141.179765,2.14579104515567,2.30102999566398,0.457825378421411,1.68796566673426,1.79070411962981,0.0589640543492202,-31.595196,115.724438,18.3916666666667,747,5.5,216.29,9.1,147.4,0.00582587413657203
"benara_A50132",90,"eucalyptus_nicholii","native","evergreen","benara","Western Australia",45.2205,60.141,3.52165,160.48818575,2.19481400549333,1.95424250943932,0.542684298143845,1.65212970734948,1.77655161587243,0.0784226957967046,-31.595196,115.724438,18.3916666666667,747,5.5,283.69,14,162.4,0.00699925899268782
"benara_A50137",200,"tipuana_tipu","non-native","deciduous","benara","Western Australia",61.5045,85.4755,3.0822,189.93030125,2.272716768505,2.30102999566398,0.487639286891729,1.78507748161327,1.92944879664772,0.0509025475874125,-31.595196,115.724438,18.3916666666667,747,5.5,142.68,4.1,273.8,0.0205377430938228
"benara_A50196",500,"tipuana_tipu","non-native","deciduous","benara","Western Australia",77.125,104.53,3.78333333333333,292.0800975,2.46198541504597,2.69897000433602,0.576796571253236,1.88518884379274,2.01780941412655,0.0494519731907879,-31.595196,115.724438,18.3916666666667,747,3.5,224.166666666667,3,373,0.0368981802493373
"benara_A50210",30,"lagerstroemia_indica_natchez","non-native","deciduous","benara","Western Australia",25.6835555555556,32.3981111111111,2.32831111111111,59.8833232222222,1.76958930812304,1.47712125471966,0.364990021174227,1.40459928694882,1.50497797862374,0.0926913140321557,-31.595196,115.724438,18.3916666666667,747,5.5,177.66,4.8,128,0.00433686393852559
"benara_A50237",30,"zelkova_serrata","non-native","deciduous","benara","Western Australia",26.7615384615385,40.8634615384615,3.18307692307692,85.1275534615385,1.92768432924211,1.47712125471966,0.501929256159375,1.42575507308274,1.60699735281549,0.120060736249939,-31.595196,115.724438,18.3916666666667,747,5.5,228.29,4.4,136.4,0.00519828864413991
"benara_A50270",500,"corymbia_calophylla","native","evergreen","benara","Western Australia",81.881,96.595,4.4744,369.631938,2.55465149486991,2.69897000433602,0.64808573147724,1.90656576339267,1.97935200418961,0.0558764497316732,-31.595196,115.724438,18.3916666666667,747,3,343.44,5.6,203.6,0.0111193530381157
"benara_A50272",200,"eucalyptus_rudis","native","evergreen","benara","Western Australia",78.28625,90.6470833333333,4.5045,354.16195875,2.54495678132694,2.30102999566398,0.652573969812552,1.89238281151439,1.95629092810222,0.057647471134274,-31.595196,115.724438,18.3916666666667,747,5.5,331.58,3.7,238.8,0.0151299102196884
"benara_A50359",500,"eucalyptus_rudis","native","evergreen","benara","Western Australia",76.8025,94.6470833333333,4.94791666666667,380.41360375,2.57740588377218,2.69897000433602,0.693323357540192,1.88408252623198,1.97391155238289,0.0647270577010386,-31.595196,115.724438,18.3916666666667,747,5.5,399.66,7.4,259.6,0.0178714734087211
"benara_A50399",500,"corymbia_maculata","native","evergreen","benara","Western Australia",86.0519047619048,102.90119047619,5.05071428571429,436.798406904762,2.63446168784053,2.69897000433602,0.701692710653008,1.93276897718752,2.01026575303404,0.0589433809255567,-31.595196,115.724438,18.3916666666667,747,5.5,119.78,4.5,207.2,0.011452152419886
"benara_B9R22",30,"olea_europaea","non-native","evergreen","benara","Western Australia",17.2697777777778,22.2206666666667,1.62295555555556,28.3946824444444,1.41031080616069,1.47712125471966,0.207115118882809,1.20319568727788,1.34217322119643,0.104117296743689,-31.595196,115.724438,18.3916666666667,747,5.5,88.59,9.8,91.8,0.0023623729557444
"benara_B9R31",30,"jacaranda_mimosifolia","non-native","deciduous","benara","Western Australia",17.4953333333333,23.0547777777778,1.28704444444444,22.7528826666667,1.34365197291671,1.47712125471966,0.10604882992298,1.23760314299373,1.35917294901376,0.0745623097758809,-31.595196,115.724438,18.3916666666667,747,5.5,43.17,14.5,82.8,0.00184976975443367
"benara_E40110",30,"araucaria_heterophylla","native","evergreen","benara","Western Australia",26.1203333333333,29.4507777777778,1.444,37.6946365555556,1.57079114716013,1.47712125471966,0.155922661973901,1.41486848518623,1.46692081374644,0.0558496454644293,-31.595196,115.724438,18.3916666666667,747,5.5,130.92,17.6,85.4,0.00194935824155247
"benara_E50006",30,"corymbia_citriodora","native","evergreen","benara","Western Australia",22.9214444444444,32.6486666666667,1.99871111111111,46.1706498888889,1.65485555532787,1.47712125471966,0.297480541401089,1.35737501392678,1.48541507579972,0.0877077851369736,-31.595196,115.724438,18.3916666666667,747,5.5,173.1,5.6,119,0.00391725187976111
"benara_E50009",30,"corymbia_maculata","native","evergreen","benara","Western Australia",25.9928333333333,32.0758888888889,2.48002222222222,64.7993770555556,1.80212450815069,1.47712125471966,0.390612967047233,1.41151154110346,1.50209713338193,0.0963436675689384,-31.595196,115.724438,18.3916666666667,747,5.5,210.88,5.7,134.6,0.00479249959305123
"benara_E50011",30,"agonis_flexuosa","native","evergreen","benara","Western Australia",20.9607777777778,29.5115555555556,1.33677777777778,28.3882241111111,1.43140391064076,1.47712125471966,0.120038589278946,1.31136532136181,1.4655426921422,0.0659630353692879,-31.595196,115.724438,18.3916666666667,747,5.5,100.58,7.6,109.8,0.00326212509173252
"benara_E50014",30,"angophora_costata","native","evergreen","benara","Western Australia",28.8974444444444,37.8097777777778,1.80453333333333,52.3791785555556,1.70977075454393,1.47712125471966,0.251941828118826,1.4578289264251,1.5738908120648,0.0630449655862434,-31.595196,115.724438,18.3916666666667,747,5.5,146.44,10.8,102.4,0.00279224755051061
"benara_E50027",30,"eucalyptus_leucoxylon_rosea","native","evergreen","benara","Western Australia",19.5448888888889,24.726,1.54844444444444,30.8827596666667,1.45467272136861,1.47712125471966,0.179302895390116,1.27536982597849,1.3832435892949,0.0831683145874034,-31.595196,115.724438,18.3916666666667,747,5.5,115.5,5.7,117.8,0.00382090970505103
"benara_R20115",200,"araucaria_heterophylla","native","evergreen","benara","Western Australia",64.3215,72.70175,3.0853,198.931644,2.294756884322,2.30102999566398,0.487665544371805,1.8070913399502,1.85998087287341,0.0481337723804219,-31.595196,115.724438,18.3916666666667,747,5.5,259.13,12.7,181.8,0.00873833996596001
"cleveland_AF_35",35,"acer_freemanii","non-native","deciduous","cleveland","South Australia",27.0315625,34.6471875,3.160125,85.6115215625,1.92932145883653,1.54406804435028,0.499056804443116,1.43026465439341,1.53699048118447,0.11753505363909,-34.942277,138.911917,13.7583333333333,793,5.5,210.17,4.7,106.6,0.0030841015080291
"cleveland_ANS_35",35,"acer_negundo_sensation","non-native","deciduous","cleveland","South Australia",37.0823076923077,40.3065384615385,2.65623076923077,98.5243746153846,1.99192161756315,1.54406804435028,0.423396571190588,1.56852504637256,1.6047078654935,0.0718235622600843,-34.942277,138.911917,13.7583333333333,793,5.5,163.51,6.9,127.4,0.00436733738726541
"cleveland_ANS_75",75,"acer_negundo_sensation","non-native","deciduous","cleveland","South Australia",47.4735,49.88525,3.0621,145.6031835,2.16101563169583,1.8750612633917,0.485033745275764,1.67598188642007,1.69722114129068,0.0645357390866369,-34.942277,138.911917,13.7583333333333,793,5.5,197.87,5.7,142.2,0.00545223405030509
"cleveland_APC_35",35,"acer_platanoides_crimsonsentry","non-native","deciduous","cleveland","South Australia",30.297,38.228,2.821,85.66809,1.9304032476254,1.54406804435028,0.449332823432351,1.48107042419305,1.58139382855438,0.0930326717481016,-34.942277,138.911917,13.7583333333333,793,3,251.5,6,56,0.000825610549363399
"cleveland_ARO_45",45,"acer_rubrum_octoberglory","non-native","deciduous","cleveland","South Australia",36.2279166666667,45.2220833333333,3.29516666666667,119.451352083333,2.0763703305771,1.65321251377534,0.517780996716316,1.55858933386078,1.6546448928783,0.0910909565993903,-34.942277,138.911917,13.7583333333333,793,5.5,222.96,6.7,199.4,0.0104997262470727
"cleveland_FR_35",35,"fraxinus_raywoodii","native","deciduous","cleveland","South Australia",28.9125,48.33,2.74475,79.4758775,1.89667199686345,1.54406804435028,0.436233644874208,1.46043835198924,1.6818882096378,0.0950784030383501,-34.942277,138.911917,13.7583333333333,793,2.5,170.225,6.75,93.5,0.00235226749937536
"cleveland_GB_100",100,"ginkgo_biloba","non-native","deciduous","cleveland","South Australia",40.3911111111111,55.0533333333333,3.07433333333333,124.232053888889,2.09261405834321,2,0.487235859951563,1.60537819839165,1.73936164307315,0.0764015929056044,-34.942277,138.911917,13.7583333333333,793,5,208.322222222222,4.77777777777778,147.777777777778,0.00576482251933727
"cleveland_GB_45",45,"ginkgo_biloba","non-native","deciduous","cleveland","South Australia",30.9166666666667,44.6505555555556,2.22855555555556,68.9815072222222,1.83458303713128,1.65321251377534,0.347077300639177,1.48750573649211,1.64514286941931,0.072872003756275,-34.942277,138.911917,13.7583333333333,793,5,151.855555555556,5.66666666666667,NA,NA
"cleveland_GTR_35",35,"gleditsia_triacanthos_rubylace","non-native","deciduous","cleveland","South Australia",21.5128571428571,34.4607142857143,2.58871428571429,55.6855657142857,1.74436541379394,1.54406804435028,0.412345619230971,1.33201979456297,1.53580602562327,0.120702794445465,-34.942277,138.911917,13.7583333333333,793,4,147.442857142857,4,210.857142857143,0.0119868215695969
"cleveland_GTS_35",35,"gleditsia_triacanthos_shademaster","non-native","deciduous","cleveland","South Australia",24.6116666666667,39.0941666666667,2.53733333333333,62.509345,1.79394484627672,1.54406804435028,0.403122457248105,1.39082238902862,1.59165057095107,0.103140223203343,-34.942277,138.911917,13.7583333333333,793,3.5,138.233333333333,3.16666666666667,111.666666666667,0.00333759312858875
"cleveland_LIN_100",100,"lagerstroemia_indica_natchez","non-native","deciduous","cleveland","South Australia",36.808,41.3055,2.9473,108.700921,2.03368016484487,2,0.468624591191955,1.56505557365291,1.61545143689316,0.0802332016321669,-34.942277,138.911917,13.7583333333333,793,5.5,194.83,4.5,165.2,0.0072692265213863
"cleveland_LIN_35",35,"lagerstroemia_indica_natchez","non-native","deciduous","cleveland","South Australia",27.1916666666667,37.49,2.15666666666667,58.6299566666667,1.76738801227673,1.54406804435028,0.333247920055037,1.43414009222169,1.57255786574653,0.0794361013376131,-34.942277,138.911917,13.7583333333333,793,2,122.333333333333,6,92,0.00224170089126152
"cleveland_LIN_45",45,"lagerstroemia_indica_natchez","non-native","deciduous","cleveland","South Australia",28.911875,37.4975,2.584375,74.697035,1.87222680115744,1.65321251377534,0.411576963207457,1.46064983794998,1.57175258938853,0.0895838520821903,-34.942277,138.911917,13.7583333333333,793,4.5,180.3125,3.875,102.25,0.00281368892037136
"cleveland_LIT_35",35,"lagerstroemia_indica_tuscarora","non-native","deciduous","cleveland","South Australia",27.9858333333333,33.305,2.72316666666667,76.1246116666667,1.87964848422649,1.54406804435028,0.433027740527403,1.44662074369909,1.52183548015503,0.0975599800391212,-34.942277,138.911917,13.7583333333333,793,3.5,202.65,3.33333333333333,72.3333333333333,0.00144914687793089
"cleveland_LIT_45",45,"lagerstroemia_indica_tuscarora","non-native","deciduous","cleveland","South Australia",31.189375,37.210625,2.7475,85.637841875,1.93157085934109,1.65321251377534,0.438303553881102,1.49326730545999,1.56944231634802,0.0884414912996509,-34.942277,138.911917,13.7583333333333,793,4.5,189.875,3,83.5,0.0019087793364436
"cleveland_MTR_45",45,"malus_transitoria_royalraindrops","non-native","deciduous","cleveland","South Australia",23.5357142857143,32.1871428571429,2.274,53.5628935714286,1.7277037160584,1.65321251377534,0.356636743659944,1.37106697239846,1.50632270343374,0.0968398987395962,-34.942277,138.911917,13.7583333333333,793,4,148.114285714286,4.42857142857143,200.857142857143,0.0107081933595859
"cleveland_QR_100",100,"quercus_rubra","non-native","deciduous","cleveland","South Australia",42.9975,64.1125,4.2035,180.74225,2.25703955391909,2,0.623610532523579,1.6334290213955,1.80689774997223,0.097766661793779,-34.942277,138.911917,13.7583333333333,793,1.5,319.85,5.5,266,0.0189019157990986
"cleveland_QR_35",35,"quercus_rubra","non-native","deciduous","cleveland","South Australia",25.23,38.8583333333333,2.80666666666667,70.942075,1.84928399338535,1.54406804435028,0.447849892688871,1.40143410069648,1.58732732762332,0.111284290836147,-34.942277,138.911917,13.7583333333333,793,2,196,4.33333333333333,165.333333333333,0.00737157262872325
"cleveland_UP_75",75,"ulmus_parvifolia","non-native","deciduous","cleveland","South Australia",39.2805,49.8645,3.4056,134.0166615,2.12320448651283,1.8750612633917,0.529590712182643,1.59361377433019,1.69707167603589,0.0867704300937322,-34.942277,138.911917,13.7583333333333,793,5.5,205.16,5.5,215,0.0122671862739823
"cleveland_UPV_45",45,"ulmus_procera_vanhoutte","non-native","deciduous","cleveland","South Australia",37.594375,48.843125,3.069875,115.346163125,2.06130628788566,1.65321251377534,0.486663116138648,1.57464317174701,1.6869034475895,0.0818791776745053,-34.942277,138.911917,13.7583333333333,793,4.5,216.9875,4.75,127.75,0.00444626990268685
"cleveland_UPV_75",75,"ulmus_procera_vanhoutte","non-native","deciduous","cleveland","South Australia",43.1708333333333,54.6766666666667,3.4645,149.907512083333,2.17166775072733,1.8750612633917,0.53719730214376,1.63447044858357,1.73708002748997,0.0803561075798407,-34.942277,138.911917,13.7583333333333,793,5.5,246.79,4.5,119.6,0.00385033595623965
"cleveland_ZSG_150",150,"zelkova_serrata_greenvase","non-native","deciduous","cleveland","South Australia",60.81,66.1123684210526,3.30447368421053,201.313091578947,2.30043263485598,2.17609125905568,0.518670445090683,1.7817621897653,1.81516212670922,0.0547993340618181,-34.942277,138.911917,13.7583333333333,793,5.5,203.9,6.2,207,0.0113542394488491
"darwin plant wholesalers_ag_46_100",100,"adansonia_gregorii","native","deciduous","darwin plant wholesalers","Northern Territory",76.3018421052632,101.996473684211,2.83168421052632,217.349205263158,2.32796101070546,2,0.449251719942917,1.87870929076255,2.00611499987481,0.0375344053537979,-12.573589,131.25268,27.2833333333333,1408,5.5,178.25,3.9,116.4,0.00368341266657891
"darwin plant wholesalers_ag_46_45",45,"adansonia_gregorii","native","deciduous","darwin plant wholesalers","Northern Territory",35.8655,52.9015,1.49465,54.555305,1.71621939092119,1.65321251377534,0.167223514585726,1.54899587633546,1.71670172091188,0.0420327265782373,-12.573589,131.25268,27.2833333333333,1408,5.5,92.55,3.7,98.6,0.00272805434062226
"darwin plant wholesalers_ah_37",65,"araucaria_heterophylla","native","evergreen","darwin plant wholesalers","Northern Territory",57.27,62.56125,3.39289285714286,194.8910075,2.28220367246543,1.81291335664286,0.526056616566005,1.75614705589942,1.7944545292257,0.0595597526727838,-12.573589,131.25268,27.2833333333333,1408,5.5,220.55,3.9,116.4,0.00368341266657891
"darwin plant wholesalers_as_74",20,"albizia_saman","non-native","deciduous","darwin plant wholesalers","Northern Territory",18.5726666666667,25.1133333333333,1.58857777777778,29.5236487777778,1.46313540840685,1.30102999566398,0.197563076852537,1.26557233155431,1.3978174382563,0.0868546265158021,-12.573589,131.25268,27.2833333333333,1408,5.5,105.18,9.6,49,0.000679107611950994
"darwin plant wholesalers_at_109",100,"allosyncarpia_ternata","native","evergreen","darwin plant wholesalers","Northern Territory",42.3983333333333,53.1983333333333,2.99188888888889,127.470247222222,2.09965993609536,2,0.474770565468388,1.62488937062697,1.72225064568332,0.0710397630931934,-12.573589,131.25268,27.2833333333333,1408,5,156.522222222222,4.77777777777778,172.222222222222,0.00803491409976455
"darwin plant wholesalers_ba_103",100,"buchanania_arborescens","native","evergreen","darwin plant wholesalers","Northern Territory",38.58875,48.37375,2.69958333333333,104.520258333333,2.01322400516331,2,0.429348800495334,1.58387520466797,1.68093371372355,0.0705338332319041,-12.573589,131.25268,27.2833333333333,1408,5.5,155.07,5.2,204.6,0.0111571568697139
"darwin plant wholesalers_ba_65",20,"buchanania_arborescens","native","evergreen","darwin plant wholesalers","Northern Territory",22.6818181818182,30.3425757575758,2.01012121212121,45.9626404545455,1.64748576974783,1.30102999566398,0.301068273886036,1.34641749586179,1.47622210457842,0.0916395624174867,-12.573589,131.25268,27.2833333333333,1408,5.5,98.41,5.1,56.4,0.000910014671989845
"darwin plant wholesalers_ba_72",20,"barringtonia_acutangula","non-native","evergreen","darwin plant wholesalers","Northern Territory",37.2393333333333,49.302,2.4738,92.0343636666667,1.96140255148167,1.30102999566398,0.392520004970926,1.56888254651074,1.69047684499391,0.0671683170641551,-12.573589,131.25268,27.2833333333333,1408,5.5,120.92,4.4,135.2,0.00520917949867235
"darwin plant wholesalers_bv_73",20,"bauhinia_variegata","non-native","deciduous","darwin plant wholesalers","Northern Territory",21.0141111111111,30.3015555555556,2.30555555555556,48.46264,1.67959558440009,1.30102999566398,0.361089637166368,1.31850594723372,1.47691923981006,0.111685446486913,-12.573589,131.25268,27.2833333333333,1408,5.5,150.25,4.7,109,0.00355575928508805
"darwin plant wholesalers_ca_104",100,"cupaniopsis_anacardioides","native","evergreen","darwin plant wholesalers","Northern Territory",42.1033333333333,57.3113333333333,3.18746666666667,135.033078666667,2.12207159298231,2,0.501898818101499,1.62017277488081,1.75242082609984,0.0767098372985782,-12.573589,131.25268,27.2833333333333,1408,5.5,178.33,3,174,0.00862094912047087
"darwin plant wholesalers_ca_113",20,"cupaniopsis_anacardioides","native","evergreen","darwin plant wholesalers","Northern Territory",20.0411111111111,26.388,2.35264444444444,47.6283457777778,1.6643228283175,1.30102999566398,0.367615706512981,1.29670712180452,1.41724470414898,0.118964240994824,-12.573589,131.25268,27.2833333333333,1408,5.5,120.1,8.6,72.2,0.00143916359460948
"darwin plant wholesalers_cb_108",100,"carallia_brachiata","native","evergreen","darwin plant wholesalers","Northern Territory",36.6153846153846,53.6565384615385,2.96976923076923,109.371728846154,2.0317551276307,2,0.470982186776356,1.56077294085435,1.72760958758217,0.0817280001450461,-12.573589,131.25268,27.2833333333333,1408,5.5,199.01,5.7,202.2,0.0108587055676229
"darwin plant wholesalers_dh_44",45,"diospyros_humilis","native","evergreen","darwin plant wholesalers","Northern Territory",27.7557692307692,36.5488461538462,2.43003846153846,67.6328140384615,1.81940076738067,1.65321251377534,0.383228467079288,1.43617230030139,1.55796913506156,0.0901818401082027,-12.573589,131.25268,27.2833333333333,1408,5.5,144.22,6.2,144.6,0.00558271486518419
"darwin plant wholesalers_dr_109",200,"delonix_regia","non-native","deciduous","darwin plant wholesalers","Northern Territory",58.8438636363636,68.3102272727273,3.40209090909091,200.480147954545,2.29570813611113,2.30102999566398,0.528787111429282,1.76692102468185,1.82984016689792,0.0584235932831151,-12.573589,131.25268,27.2833333333333,1408,5.5,164.12,3.8,245.2,0.0172251430801226
"darwin plant wholesalers_dr_80",20,"delonix_regia","non-native","deciduous","darwin plant wholesalers","Northern Territory",20.571,24.8765555555556,1.38535555555556,28.8274643333333,1.44625259905255,1.30102999566398,0.136665892359141,1.30958670669341,1.39270695839404,0.0676854332566448,-12.573589,131.25268,27.2833333333333,1408,5.5,56.14,10,88.2,0.00208235233055443
"darwin plant wholesalers_dr_tb",100,"delonix_regia","non-native","deciduous","darwin plant wholesalers","Northern Territory",41.9636666666667,48.8222222222222,2.86842222222222,121.187694333333,2.07351748585232,2,0.455091911303098,1.61842557454922,1.68517514746198,0.0692632154293257,-12.573589,131.25268,27.2833333333333,1408,5.5,114.97,3.8,148.8,0.00625574873133824
"darwin plant wholesalers_fb_113_200",200,"ficus_benjamina","non-native","evergreen","darwin plant wholesalers","Northern Territory",58.52,68.5516666666667,3.74433333333333,220.864245,2.33138670764677,2.30102999566398,0.571569861156092,1.75981684649068,1.83187184950235,0.0658351402461101,-12.573589,131.25268,27.2833333333333,1408,2,281.1,2.66666666666667,249.333333333333,0.0164682286901177
"darwin plant wholesalers_fb_tb_300",300,"ficus_benghalensis","non-native","evergreen","darwin plant wholesalers","Northern Territory",105.042262440651,117.774657888003,2.92533333333333,307.741997962489,2.48653927868622,2.47712125471966,0.465926541503113,2.0206127371831,2.0708587295188,0.0279038233553593,-12.573589,131.25268,27.2833333333333,1408,2,173.533333333333,6,204,0.0110318771360057
"darwin plant wholesalers_fm_tb",300,"ficus_macrophylla","native","evergreen","darwin plant wholesalers","Northern Territory",113.954939253797,178.571846149107,3.82525,440.223050057012,2.62710033185456,2.47712125471966,0.582326475016332,2.04477385683823,2.24605281774063,0.0350579004078482,-12.573589,131.25268,27.2833333333333,1408,2.5,315.525,2.25,252,0.0168724469448796
"darwin plant wholesalers_fr_72",45,"ficus_rubiginosa","native","evergreen","darwin plant wholesalers","Northern Territory",85.3070494972559,121.972369512051,2.8455,245.245930155718,2.36232892561098,1.65321251377534,0.451669173373013,1.91065975223796,2.07481124683131,0.0362883219837462,-12.573589,131.25268,27.2833333333333,1408,5.5,248.44,2.9,175,0.00874671754636959
"darwin plant wholesalers_gf_103",100,"ganophyllum_falcatum","native","evergreen","darwin plant wholesalers","Northern Territory",34.8033333333333,46.8158333333333,3.01233333333333,105.47582,2.0171869553447,2,0.476867531865301,1.5403194234794,1.66846653808709,0.0865277981713764,-12.573589,131.25268,27.2833333333333,1408,3.5,173.233333333333,5.5,169,0.00755989365501343
"darwin plant wholesalers_ha_103",100,"horsfieldia_australiana","native","evergreen","darwin plant wholesalers","Northern Territory",42.708,58.639,3.0561,135.37590125,2.08805855716988,2,0.477064584860069,1.61099397230981,1.75009584649577,0.0747735042023314,-12.573589,131.25268,27.2833333333333,1408,5.5,150.98,2.9,153.8,0.00636392423837684
"darwin plant wholesalers_htr_tb",100,"hibiscus_tiliaceus_rubra","native","evergreen","darwin plant wholesalers","Northern Territory",48.2525,55.49875,2.75235,132.7114,2.11708884746424,2,0.438525990466796,1.67856285699745,1.73849153724677,0.0583987032158668,-12.573589,131.25268,27.2833333333333,1408,5.5,128.39,4.3,123.8,0.00419999521858419
"darwin plant wholesalers_jm_20",20,"jacaranda_mimosifolia","non-native","deciduous","darwin plant wholesalers","Northern Territory",24.4345555555556,33.5524444444444,2.24906666666667,55.3674534444444,1.73199524178031,1.30102999566398,0.346340758694342,1.38565448308597,1.52331851858073,0.0923222258160481,-12.573589,131.25268,27.2833333333333,1408,5.5,67.37,12.9,49.8,0.000723718227631969
"darwin plant wholesalers_me_76",45,"mimusops_elengi","non-native","evergreen","darwin plant wholesalers","Northern Territory",27.1595,39.5425,1.7821,50.5953565,1.66024440303502,1.65321251377534,0.238753517670483,1.42149088536453,1.58920110992677,0.0663760572316393,-12.573589,131.25268,27.2833333333333,1408,5.5,125.11,8.4,98.8,0.00270009416600531
"darwin plant wholesalers_me_88",20,"mimusops_elengi","non-native","evergreen","darwin plant wholesalers","Northern Territory",20.4254285714286,28.587,1.4482,30.341429,1.45458027278322,1.30102999566398,0.151574159218396,1.30300611356482,1.44462211493857,0.0712867766281542,-12.573589,131.25268,27.2833333333333,1408,5.5,111.69,10.9,70,0.00132617097883537
"darwin plant wholesalers_me_tb",500,"mimusops_elengi","non-native","evergreen","darwin plant wholesalers","Northern Territory",63.8519285714286,82.8607142857143,2.96857142857143,193.660126428571,2.26446652249104,2.69897000433602,0.465982760075159,1.79848376241588,1.91252965976373,0.0468538537947004,-12.573589,131.25268,27.2833333333333,1408,4,205.571428571429,7.28571428571429,187.142857142857,0.00923673120050451
"darwin plant wholesalers_pp_109",100,"peltophorum_pterocarpum","non-native","deciduous","darwin plant wholesalers","Northern Territory",35.2275,42.50875,2.73375,96.550545,1.98205486899265,2,0.436524910980077,1.54552995801258,1.62690212115078,0.077889678029164,-12.573589,131.25268,27.2833333333333,1408,2.5,96.625,2.5,140,0.00556794937971231
"darwin plant wholesalers_pp_73",20,"peltophorum_pterocarpum","non-native","deciduous","darwin plant wholesalers","Northern Territory",27.4626923076923,36.2459615384615,2.79723076923077,77.1758763461538,1.8800226133263,1.30102999566398,0.443891250551017,1.43613136277528,1.55554112717072,0.102622556401484,-12.573589,131.25268,27.2833333333333,1408,5.5,112.83,2.6,117.2,0.00377033006332823
"darwin plant wholesalers_pp_tb",200,"peltophorum_pterocarpum","non-native","deciduous","darwin plant wholesalers","Northern Territory",41.497,47.622,3.5562,147.4993635,2.16789905306451,2.30102999566398,0.550337742628165,1.61756131043634,1.67723078345219,0.0859123013723031,-12.573589,131.25268,27.2833333333333,1408,5.5,143.82,4.3,217,0.0125681508501962
"darwin plant wholesalers_sa_3",100,"syzygium_armstrongii","native","evergreen","darwin plant wholesalers","Northern Territory",36.7219444444444,50.3911111111111,2.96833333333333,109.846795277778,2.02658595742892,2,0.47146053359527,1.55512542383365,1.69281514538708,0.0839199472629666,-12.573589,131.25268,27.2833333333333,1408,5.5,177.71,8.1,148.6,0.0059039950738913
"darwin plant wholesalers_sa_75",30,"syzygium_australe_bigred","native","evergreen","darwin plant wholesalers","Northern Territory",12.924,17.98425,1.4931,19.39344175,1.28202062483575,1.47712125471966,0.172341758293944,1.10967886654181,1.2538937432716,0.115812825989591,-12.573589,131.25268,27.2833333333333,1408,5.5,91.73,7.9,91.2,0.00229252487907959
"darwin plant wholesalers_sa_81",45,"syzygium_armstrongii","native","evergreen","darwin plant wholesalers","Northern Territory",28.0122368421053,35.8677631578947,2.37813157894737,67.3287846052632,1.81039355046576,1.65321251377534,0.368962625520498,1.44143092494526,1.54953074024835,0.0862469740713438,-12.573589,131.25268,27.2833333333333,1408,5.5,141.37,5.8,83.6,0.0019991001252343
